Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GTEX-1A8FM-1026_C4079.4_trimmed_read2	GTEX-1A8FM-1026_C4079.4_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2959114.0	0.0	55-76	48.0	63.52863613591685	75.57735355920725	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-1A8FM-1026_C4079.5_trimmed_read1	GTEX-1A8FM-1026_C4079.5_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2923655.0	0.0	55-76	48.0	64.30885993187098	75.70777947466442	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-1A8FM-1026_C4079.5_trimmed_read2	GTEX-1A8FM-1026_C4079.5_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2923655.0	0.0	55-76	48.0	63.54898520362235	75.57136666261923	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-1A8FM-1026_C4079.6_trimmed_read1	GTEX-1A8FM-1026_C4079.6_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2934730.0	0.0	55-76	48.0	64.04964679012889	75.69734319681879	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-1A8FM-1026_C4079.6_trimmed_read2	GTEX-1A8FM-1026_C4079.6_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2934730.0	0.0	55-76	48.0	63.68160191433843	75.56504993645072	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-1A8FM-1026_C4079.7_trimmed_read1	GTEX-1A8FM-1026_C4079.7_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2939536.0	0.0	55-76	48.0	63.88802201562467	75.69551078809717	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-1A8FM-1026_C4079.7_trimmed_read2	GTEX-1A8FM-1026_C4079.7_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2939536.0	0.0	55-76	48.0	63.63454680729287	75.57192665781267	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-1A8FM-1026_C4079.8_trimmed_read1	GTEX-1A8FM-1026_C4079.8_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2911040.0	0.0	55-76	48.0	63.950835319416285	75.70235792019346	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-1A8FM-1026_C4079.8_trimmed_read2	GTEX-1A8FM-1026_C4079.8_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2911040.0	0.0	55-76	48.0	63.78217857787967	75.56743397548642	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C404R.4_trimmed_read1	GTEX-1A8FM-1226_C404R.4_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3311112.0	0.0	55-76	47.0	55.81244821845064	75.76578412327943	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C404R.4_trimmed_read2	GTEX-1A8FM-1226_C404R.4_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3311112.0	0.0	55-76	47.0	55.873885096521946	75.73224493765237	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C404R.5_trimmed_read1	GTEX-1A8FM-1226_C404R.5_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3347804.0	0.0	55-76	47.0	56.00921674054617	75.75171724509559	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C404R.5_trimmed_read2	GTEX-1A8FM-1226_C404R.5_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3347804.0	0.0	55-76	47.0	55.95768732821953	75.71984381403452	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C404R.6_trimmed_read1	GTEX-1A8FM-1226_C404R.6_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3330360.0	0.0	55-76	47.0	55.91884221539364	75.76514971354449	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C404R.6_trimmed_read2	GTEX-1A8FM-1226_C404R.6_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3330360.0	0.0	55-76	47.0	56.18834340771396	75.72605123770403	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C404R.7_trimmed_read1	GTEX-1A8FM-1226_C404R.7_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3329034.0	0.0	55-76	47.0	55.95473063018363	75.75641882900565	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C404R.7_trimmed_read2	GTEX-1A8FM-1226_C404R.7_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3329034.0	0.0	55-76	47.0	56.18047517577482	75.72671862167824	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C404R.8_trimmed_read1	GTEX-1A8FM-1226_C404R.8_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3333229.0	0.0	55-76	47.0	56.051055431164464	75.75529224064714	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C404R.8_trimmed_read2	GTEX-1A8FM-1226_C404R.8_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3333229.0	0.0	55-76	47.0	56.0372205537789	75.72890071459237	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C408M.1_trimmed_read1	GTEX-1A8FM-1226_C408M.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3241347.0	0.0	55-76	47.0	56.57684232986606	75.68151203805084	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C408M.1_trimmed_read2	GTEX-1A8FM-1226_C408M.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3241347.0	0.0	55-76	47.0	56.26613588686647	75.72659483850387	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C408M.2_trimmed_read1	GTEX-1A8FM-1226_C408M.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3276720.0	0.0	55-76	47.0	56.16495332622993	75.72704289655509	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C408M.2_trimmed_read2	GTEX-1A8FM-1226_C408M.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3276720.0	0.0	55-76	47.0	56.0108748982624	75.74968932346981	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C408M.3_trimmed_read1	GTEX-1A8FM-1226_C408M.3_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3285803.0	0.0	55-76	47.0	56.83369799009015	75.70492388009872	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C408M.3_trimmed_read2	GTEX-1A8FM-1226_C408M.3_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3285803.0	0.0	55-76	47.0	56.045522028383346	75.74526166054386	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C408M.4_trimmed_read1	GTEX-1A8FM-1226_C408M.4_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3293824.0	0.0	55-76	47.0	56.37956984265111	75.71551455086853	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C408M.4_trimmed_read2	GTEX-1A8FM-1226_C408M.4_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3293824.0	0.0	55-76	47.0	55.922483949356995	75.73474630095598	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C408M.5_trimmed_read1	GTEX-1A8FM-1226_C408M.5_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3265681.0	0.0	55-76	47.0	56.51455421645883	75.71677362240831	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C408M.5_trimmed_read2	GTEX-1A8FM-1226_C408M.5_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3265681.0	0.0	55-76	47.0	55.71063216722908	75.75145214734691	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C408M.6_trimmed_read1	GTEX-1A8FM-1226_C408M.6_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3267470.0	0.0	55-76	47.0	57.02712750389569	75.71344710127407	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C408M.6_trimmed_read2	GTEX-1A8FM-1226_C408M.6_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3267470.0	0.0	55-76	47.0	56.136075929443216	75.74338861565676	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C408M.7_trimmed_read1	GTEX-1A8FM-1226_C408M.7_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3260921.0	0.0	55-76	47.0	56.46104835140451	75.7009344905933	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C408M.7_trimmed_read2	GTEX-1A8FM-1226_C408M.7_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3260921.0	0.0	55-76	47.0	55.75579941184438	75.73379269230993	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C408M.8_trimmed_read1	GTEX-1A8FM-1226_C408M.8_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3272201.0	0.0	55-76	47.0	56.84666540788454	75.69455024309326	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C408M.8_trimmed_read2	GTEX-1A8FM-1226_C408M.8_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3272201.0	0.0	55-76	47.0	56.29379508794587	75.73374435127916	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C40CJ.1_trimmed_read1	GTEX-1A8FM-1226_C40CJ.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3416074.0	0.0	55-76	47.0	55.85230046011345	75.78262004862893	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C40CJ.1_trimmed_read2	GTEX-1A8FM-1226_C40CJ.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3416074.0	0.0	55-76	47.0	55.97463349881892	75.72339445808258	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C40CJ.2_trimmed_read1	GTEX-1A8FM-1226_C40CJ.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3363555.0	0.0	55-76	47.0	55.88623076598722	75.79392279894338	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C40CJ.2_trimmed_read2	GTEX-1A8FM-1226_C40CJ.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3363555.0	0.0	55-76	47.0	56.373821820227874	75.7144292274097	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C40CJ.3_trimmed_read1	GTEX-1A8FM-1226_C40CJ.3_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3381165.0	0.0	55-76	47.0	55.77481946392352	75.79049144303812	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1226_C40CJ.3_trimmed_read2	GTEX-1A8FM-1226_C40CJ.3_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3381165.0	0.0	55-76	47.0	56.41470704553723	75.7234225481454	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-1A8FM-1926_C68CK.3_trimmed_read1	GTEX-1A8FM-1926_C68CK.3_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2061930.0	0.0	55-76	48.0	72.1736254146198	75.42365550721897	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68CK.3_trimmed_read2	GTEX-1A8FM-1926_C68CK.3_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2061930.0	0.0	55-76	48.0	70.9955798798897	75.37200971904963	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68CK.4_trimmed_read1	GTEX-1A8FM-1926_C68CK.4_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2040820.0	0.0	55-76	47.0	74.5957665296154	75.19723591497535	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68CK.4_trimmed_read2	GTEX-1A8FM-1926_C68CK.4_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2040820.0	0.0	55-76	48.0	71.38955199756141	75.36640027047952	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68CK.5_trimmed_read1	GTEX-1A8FM-1926_C68CK.5_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2068613.0	0.0	55-76	48.0	71.43275710928772	75.43996774650454	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68CK.5_trimmed_read2	GTEX-1A8FM-1926_C68CK.5_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2068613.0	0.0	55-76	48.0	71.04247575842024	75.37592435124405	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68CK.6_trimmed_read1	GTEX-1A8FM-1926_C68CK.6_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2012958.0	0.0	55-76	48.0	72.89075455926287	75.39577527201263	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68CK.6_trimmed_read2	GTEX-1A8FM-1926_C68CK.6_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2012958.0	0.0	55-76	48.0	71.35230063859028	75.34881204674912	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68CK.7_trimmed_read1	GTEX-1A8FM-1926_C68CK.7_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2024393.0	0.0	55-76	47.0	72.12300473606486	75.3968503151315	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68CK.7_trimmed_read2	GTEX-1A8FM-1926_C68CK.7_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2024393.0	0.0	55-76	47.0	70.95606935838865	75.40380252253391	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68CK.8_trimmed_read1	GTEX-1A8FM-1926_C68CK.8_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	919604.0	0.0	55-76	48.0	76.23853526261584	75.7802401903428	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68CK.8_trimmed_read2	GTEX-1A8FM-1926_C68CK.8_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	919604.0	0.0	55-76	48.0	77.91276467055941	74.86163718296136	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68MD.1_trimmed_read1	GTEX-1A8FM-1926_C68MD.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2061689.0	0.0	55-76	48.0	72.25996666844283	75.38505662105196	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68MD.1_trimmed_read2	GTEX-1A8FM-1926_C68MD.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2061689.0	0.0	55-76	48.0	70.94437271077707	75.419410008008	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68MD.2_trimmed_read1	GTEX-1A8FM-1926_C68MD.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2100684.0	0.0	55-76	48.0	71.08955885815213	75.46205997665523	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68MD.2_trimmed_read2	GTEX-1A8FM-1926_C68MD.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2100684.0	0.0	55-76	48.0	70.30932023840697	75.4357494987347	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68MD.3_trimmed_read1	GTEX-1A8FM-1926_C68MD.3_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2081091.0	0.0	55-76	48.0	71.18188713525194	75.44416077912979	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68MD.3_trimmed_read2	GTEX-1A8FM-1926_C68MD.3_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2081091.0	0.0	55-76	48.0	70.48081602213534	75.43555039159749	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68MD.4_trimmed_read1	GTEX-1A8FM-1926_C68MD.4_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2061814.0	0.0	55-76	48.0	72.31797455793438	75.38769889039457	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68MD.4_trimmed_read2	GTEX-1A8FM-1926_C68MD.4_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2061814.0	0.0	55-76	48.0	70.50174344436454	75.4176400005044	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68MD.5_trimmed_read1	GTEX-1A8FM-1926_C68MD.5_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2082064.0	0.0	55-76	48.0	71.18986792708046	75.42109752630083	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68MD.5_trimmed_read2	GTEX-1A8FM-1926_C68MD.5_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2082064.0	0.0	55-76	48.0	70.54874830989506	75.41915906523526	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68MD.6_trimmed_read1	GTEX-1A8FM-1926_C68MD.6_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2083292.0	0.0	55-76	48.0	71.01167105088678	75.44127947498478	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68MD.6_trimmed_read2	GTEX-1A8FM-1926_C68MD.6_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2083292.0	0.0	55-76	48.0	70.18430706072411	75.4179452520338	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68MD.7_trimmed_read1	GTEX-1A8FM-1926_C68MD.7_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2088845.0	0.0	55-76	48.0	70.96825827288305	75.45881623576666	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68MD.7_trimmed_read2	GTEX-1A8FM-1926_C68MD.7_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2088845.0	0.0	55-76	48.0	70.25380313513557	75.41420593677367	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68MD.8_trimmed_read1	GTEX-1A8FM-1926_C68MD.8_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2055349.0	0.0	55-76	48.0	71.48723857123929	75.38551506337853	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_C68MD.8_trimmed_read2	GTEX-1A8FM-1926_C68MD.8_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2055349.0	0.0	55-76	48.0	70.57697672351723	75.38885853448733	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_HHGMJ.2_trimmed_read1	GTEX-1A8FM-1926_HHGMJ.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1771295.0	0.0	55-75	48.0	72.92406994521592	74.4574602197827	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_HHGMJ.2_trimmed_read2	GTEX-1A8FM-1926_HHGMJ.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1771295.0	0.0	55-76	48.0	70.83268674199171	75.55643695714153	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_HHGTW.1_trimmed_read1	GTEX-1A8FM-1926_HHGTW.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1675416.0	0.0	55-75	48.0	72.06978080003181	74.64663940179634	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-1926_HHGTW.1_trimmed_read2	GTEX-1A8FM-1926_HHGTW.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1675416.0	0.0	55-75	49.0	72.51228531303362	74.53367163737245	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C402T.1_trimmed_read1	GTEX-1A8FM-2226_C402T.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2064063.0	0.0	55-76	48.0	81.93672825658096	75.42520601357613	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C402T.1_trimmed_read2	GTEX-1A8FM-2226_C402T.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2064063.0	0.0	55-76	48.0	80.71836365629781	75.5930482742048	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C402T.2_trimmed_read1	GTEX-1A8FM-2226_C402T.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1839339.0	0.0	55-76	48.0	85.33286507743183	75.12037150302363	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C402T.2_trimmed_read2	GTEX-1A8FM-2226_C402T.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1839339.0	0.0	55-76	48.0	81.5762226696941	75.56433153431749	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C402T.3_trimmed_read1	GTEX-1A8FM-2226_C402T.3_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1801706.0	0.0	55-76	49.0	87.23866002326697	75.06233536437132	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C402T.3_trimmed_read2	GTEX-1A8FM-2226_C402T.3_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1801706.0	0.0	55-76	48.0	81.53693457881297	75.55678007399653	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C402T.4_trimmed_read1	GTEX-1A8FM-2226_C402T.4_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1806909.0	0.0	55-76	49.0	87.93780381451288	75.1101527525736	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C402T.4_trimmed_read2	GTEX-1A8FM-2226_C402T.4_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1806909.0	0.0	55-76	48.0	81.52248949251631	75.56932750902232	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C402T.5_trimmed_read1	GTEX-1A8FM-2226_C402T.5_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1803977.0	0.0	55-76	49.0	88.00600086186594	75.07412400490693	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C402T.5_trimmed_read2	GTEX-1A8FM-2226_C402T.5_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1803977.0	0.0	55-76	48.0	81.62810753848308	75.55668725266453	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C402T.6_trimmed_read1	GTEX-1A8FM-2226_C402T.6_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1839688.0	0.0	55-76	48.0	85.2417191296824	75.09110240432074	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C402T.6_trimmed_read2	GTEX-1A8FM-2226_C402T.6_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1839688.0	0.0	55-76	48.0	81.17940038880187	75.56358795621867	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C402T.7_trimmed_read1	GTEX-1A8FM-2226_C402T.7_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1912595.0	0.0	55-76	48.0	83.288842633028	75.23025679770156	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C402T.7_trimmed_read2	GTEX-1A8FM-2226_C402T.7_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1912595.0	0.0	55-76	48.0	81.25146735947445	75.56267374953924	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C402T.8_trimmed_read1	GTEX-1A8FM-2226_C402T.8_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2063353.0	0.0	55-76	48.0	81.43666135888193	75.4278124004957	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C402T.8_trimmed_read2	GTEX-1A8FM-2226_C402T.8_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2063353.0	0.0	55-76	48.0	81.05314223968769	75.57572407629718	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C4079.1_trimmed_read1	GTEX-1A8FM-2226_C4079.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2375544.0	0.0	55-76	47.0	80.75255577714168	75.68124143354112	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C4079.1_trimmed_read2	GTEX-1A8FM-2226_C4079.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2375544.0	0.0	55-76	47.0	80.36717336732212	75.59521524332953	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-1A8FM-2226_C4079.2_trimmed_read1	GTEX-1A8FM-2226_C4079.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2366567.0	0.0	55-76	47.0	81.79071455545865	75.6726621304193	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
